Name,Iteration_Count,Error_Final,Duration,Error_Initial,Model Flag,Duration_Log
instance_0000000068_info_o.npy,13.0,1.1037555136511434e-13,0.28150248527526855,189.48547063196438,o,-1.2676140027547977
instance_0000000069_info_m.npy,13.0,9.804211696331351e-14,0.34383153915405273,71.50306336082406,m,-1.0676034533181795
instance_0000000069_info_o.npy,12.0,8.911219659479826e-14,0.2743699550628662,159.15787911314504,o,-1.293277882336355
instance_0000000070_info_m.npy,13.0,9.139700983085401e-14,0.31504082679748535,38.02380079333749,m,-1.1550530396741034
instance_0000000070_info_o.npy,13.0,8.516865421965089e-14,0.2844202518463135,170.94015296997125,o,-1.2573023745646876
instance_0000000071_info_m.npy,13.0,1.0173493470011385e-13,0.2981576919555664,83.20517924370877,m,-1.2101327648004248
instance_0000000071_info_o.npy,13.0,9.397887909959399e-14,0.29477477073669434,162.64061726516866,o,-1.221543703276655
instance_0000000072_info_m.npy,13.0,1.3130852820054314e-13,0.32364559173583984,113.09143552070321,m,-1.1281062145504255
instance_0000000072_info_o.npy,13.0,2.671315554782435e-13,0.26226019859313965,203.7226677111553,o,-1.3384181436415201
instance_0000000073_info_m.npy,13.0,1.1176218326406396e-13,0.32354211807250977,69.6739225996887,m,-1.128425978546693
instance_0000000073_info_o.npy,13.0,9.221695245224112e-14,0.3045632839202881,171.20128688941958,o,-1.1888763844591699
instance_0000000074_info_m.npy,14.0,1.657000672682536e-13,0.3404541015625,179.75187333256272,m,-1.0774749596518
instance_0000000074_info_o.npy,13.0,1.5055057300313893e-13,0.2742421627044678,205.6319431570732,o,-1.2937437574294166
instance_0000000075_info_m.npy,14.0,1.937493313567814e-13,0.34107375144958496,216.97580771020472,m,-1.075656545172942
instance_0000000075_info_o.npy,13.0,1.6731127949335808e-13,0.28525519371032715,190.25487072048782,o,-1.254371082832256
instance_0000000076_info_m.npy,12.0,8.550880707497151e-14,0.26572394371032715,36.36107032838367,m,-1.3252973146938203
instance_0000000076_info_o.npy,12.0,7.998159121171742e-14,0.2677469253540039,156.81460892001692,o,-1.3177130529919063
instance_0000000077_info_m.npy,13.0,9.929600296477844e-14,0.3320121765136719,90.3621628590245,m,-1.102583634492206
instance_0000000077_info_o.npy,12.0,9.443721943980789e-14,0.2570335865020752,164.70879114211147,o,-1.3585485158471877
instance_0000000078_info_m.npy,13.0,1.0183283372066981e-13,0.31305885314941406,83.05893509369068,m,-1.1613640768859093
instance_0000000078_info_o.npy,13.0,9.265838147187102e-14,0.282757043838501,164.02515973475477,o,-1.2631672524005324
instance_0000000079_info_m.npy,12.0,1.0476479916460374e-13,0.2936389446258545,82.36146447768274,m,-1.2254043458549428
instance_0000000079_info_o.npy,12.0,9.317560375982834e-14,0.2822911739349365,168.44534733256194,o,-1.26481620905404
instance_0000000080_info_m.npy,13.0,1.0849108355634841e-13,0.31524658203125,61.00107167130359,m,-1.1544001462854954
